"campaignid","sample","broad.ascidians","broad.bryozoa","broad.consolidated","broad.crinoids","broad.hydroids","broad.invertebrate.complex","broad.macroalgae","broad.octocoral.black","broad.reef","broad.seagrasses","broad.sponges","broad.stony.corals","broad.total.points.annotated","broad.true.anemones","broad.unconsolidated","fov.facing.up","fov.limited","fov.open","mean.relief","method","sd.relief","planned.or.exploratory","latitude","longitude","date","time","location","site","depth","successful.count","successful.length","commonwealth.zone","state.zone","status"
"2021-03_West-Coast_BOSS","11",0,0,19,0,0,5,0,1,27,0,2,0,63,0,36,0,NA,100,1.52459016393443,"BOSS",0.648242685446564,NA,-34.1163,114.775,"20210310","11:56:15","South-west","BOSS103",87.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","146",0,0,51,0,0,0,13,0,76,0,12,0,79,0,3,0,NA,100,2.45454545454545,"BOSS",0.501745206004255,NA,-34.1099,114.79,"20210310","12:11:02","South-west","BOSS104",62.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","18",0,0,11,0,0,0,27,0,38,0,0,0,68,0,30,0,NA,100,1.21311475409836,"BOSS",0.551203353230023,NA,-34.1078,114.787,"20210310","12:21:15","South-west","BOSS105",61.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","42",0,0,9,0,0,0,1,0,10,0,0,0,79,0,69,0,NA,100,1,"BOSS",0,NA,-34.106,114.781,"20210310","12:31:20","South-west","BOSS106",70.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","84",0,0,50,0,0,4,1,0,71,0,16,0,74,0,3,0,NA,100,2.04545454545455,"BOSS",0.209895078684432,NA,-34.1034,114.78,"20210310","12:40:18","South-west","BOSS107",69,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","20",0,0,35,0,0,0,10,0,80,0,35,0,80,0,0,0,NA,100,2.10769230769231,"BOSS",0.312403831356393,NA,-34.1018,114.784,"20210310","12:51:30","South-west","BOSS108",63.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","55",0,0,10,0,2,11,0,1,63,0,39,0,69,0,6,0,NA,100,2.04545454545455,"BOSS",0.369274472937998,NA,-34.1011,114.778,"20210310","13:01:39","South-west","BOSS109",71.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","115",0,0,11,0,2,0,1,1,59,0,44,0,79,0,20,0,NA,100,1.94285714285714,"BOSS",0.233791328096591,NA,-34.1013,114.774,"20210310","13:11:40","South-west","BOSS110",80.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","96",0,0,26,0,3,0,15,1,48,0,3,0,78,0,30,0,NA,100,1.72463768115942,"BOSS",0.591211566864641,NA,-34.0975,114.776,"20210310","13:21:13","South-west","BOSS111",71.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","89",0,0,27,0,0,0,7,0,36,0,2,0,79,0,43,0,NA,100,1.66666666666667,"BOSS",0.560112033611204,NA,-34.0945,114.775,"20210310","13:30:24","South-west","BOSS112",72.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","131",0,0,4,0,5,15,0,0,59,0,35,0,68,0,9,0,NA,100,1.81538461538462,"BOSS",0.391004623226651,NA,-34.0906,114.773,"20210310","13:40:07","South-west","BOSS113",73.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","112",0,0,44,0,1,1,20,0,70,0,4,0,79,0,9,0,NA,100,2.06756756756757,"BOSS",0.604346835940928,NA,-34.0897,114.779,"20210310","13:50:27","South-west","BOSS114",64.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","101",0,0,23,0,0,5,7,0,40,0,5,0,80,0,40,0,NA,100,1.22388059701493,"BOSS",0.67016270123976,NA,-34.0917,114.782,"20210310","13:59:19","South-west","BOSS115",65.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","12",0,0,21,0,0,4,3,3,72,0,41,0,75,0,3,0,NA,100,2.328125,"BOSS",0.536144007544052,NA,-34.0901,114.783,"20210310","14:07:52","South-west","BOSS116",64.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","54",0,0,11,0,0,14,10,1,75,0,37,2,78,0,3,0,NA,100,2.09836065573771,"BOSS",0.300273099737938,NA,-34.0925,114.789,"20210310","14:19:06","South-west","BOSS117",61.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","94",0,0,6,0,0,0,8,0,14,0,0,0,79,0,65,0,NA,100,1.33333333333333,"BOSS",0.80491448237913,NA,-34.0889,114.787,"20210310","14:31:40","South-west","BOSS118",62.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","4",0,0,16,0,0,0,29,1,67,1,20,0,77,0,10,0,NA,100,2.33823529411765,"BOSS",0.476626645012355,NA,-34.0862,114.785,"20210310","14:41:33","South-west","BOSS119",63.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","79",0,0,8,0,0,4,15,0,35,0,8,0,71,0,36,0,NA,100,1.49180327868852,"BOSS",0.766440926614094,NA,-34.0875,114.783,"20210310","14:50:01","South-west","BOSS120",63.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","103",0,0,6,0,0,8,7,3,36,0,12,0,68,0,32,0,NA,100,2.15625,"BOSS",0.510796141736308,NA,-34.0866,114.774,"20210310","15:02:11","South-west","BOSS121",69.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","129",0,4,8,0,2,19,1,3,74,0,37,0,80,0,6,0,NA,100,2.38235294117647,"BOSS",0.599238615535939,NA,-34.0839,114.772,"20210310","15:11:59","South-west","BOSS122",71.8,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","45",0,0,16,0,0,8,7,0,72,0,41,0,80,0,8,0,NA,100,1.95238095238095,"BOSS",0.580004767182061,NA,-34.0816,114.771,"20210310","15:21:31","South-west","BOSS123",74.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","143",0,0,51,0,0,3,2,0,72,0,16,0,80,0,8,0,NA,100,2,"BOSS",0,NA,-34.0833,114.776,"20210310","15:31:04","South-west","BOSS124",63.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","113",0,1,3,0,0,0,6,1,13,0,2,0,79,0,66,0,NA,100,1.234375,"BOSS",0.886265349565958,NA,-34.0809,114.78,"20210310","15:40:40","South-west","BOSS125",64.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","122",0,0,26,0,0,0,29,0,58,0,3,0,77,0,19,0,NA,100,1.42028985507246,"BOSS",0.497221607045806,NA,-34.0789,114.777,"20210310","15:49:34","South-west","BOSS126",66.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","27",0,0,3,0,0,0,53,0,59,2,1,0,62,0,3,0,NA,100,2.82539682539683,"BOSS",0.382676589626049,NA,-34.0521,114.789,"20210311","07:35:29","South-west","BOSS127",54.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","135",0,0,3,0,0,26,0,3,50,0,18,0,56,0,6,0,NA,100,2.046875,"BOSS",0.32996813217941,NA,-34.0516,114.77,"20210311","07:49:47","South-west","BOSS128",64.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","74",0,0,31,0,0,11,3,0,67,0,22,0,78,0,11,0,NA,100,2.02739726027397,"BOSS",0.470596628987726,NA,-34.0513,114.769,"20210311","07:59:08","South-west","BOSS129",64.9,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","105",0,0,5,0,4,26,0,0,53,0,18,0,76,0,23,0,NA,100,2.27272727272727,"BOSS",0.869048189253482,NA,-34.0534,114.76,"20210311","08:10:00","South-west","BOSS130",79.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","63",0,0,5,0,0,9,0,2,38,0,22,0,75,0,37,0,NA,100,1.80597014925373,"BOSS",0.802246957559587,NA,-34.056,114.761,"20210311","08:20:29","South-west","BOSS131",79.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","25",0,0,13,0,2,3,0,0,59,0,41,0,74,0,15,0,NA,100,2,"BOSS",0.171498585142509,NA,-34.0626,114.765,"20210311","08:32:18","South-west","BOSS132",75.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","59",0,0,14,0,5,8,0,1,70,0,42,0,77,0,7,0,NA,100,1.89230769230769,"BOSS",0.312403831356393,NA,-34.062,114.766,"20210311","08:41:29","South-west","BOSS133",70,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","123",0,0,7,0,0,0,17,0,30,0,6,0,78,0,48,0,NA,100,1.37878787878788,"BOSS",0.739337572844805,NA,-34.0614,114.785,"20210311","08:55:37","South-west","BOSS134",60.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","119",0,1,16,0,1,24,6,0,72,0,24,0,75,0,3,0,NA,100,2,"BOSS",0,NA,-34.0634,114.771,"20210311","09:08:31","South-west","BOSS135",64.8,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","15",0,0,8,0,0,12,3,0,65,0,42,0,76,0,11,0,NA,100,2,"BOSS",0.522232967867094,NA,-34.0656,114.769,"20210311","09:18:54","South-west","BOSS136",70.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","85",0,0,8,0,0,13,0,1,44,0,22,0,70,0,26,0,NA,100,1.93650793650794,"BOSS",0.564344206137099,NA,-34.0701,114.767,"20210311","09:31:10","South-west","BOSS137",76.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","81",0,0,1,0,1,11,6,1,38,0,18,0,79,0,41,0,NA,100,1.64615384615385,"BOSS",0.623266827660143,NA,-34.0726,114.775,"20210311","09:41:57","South-west","BOSS138",67.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","29",0,0,1,0,1,0,13,0,25,0,10,0,69,0,44,0,NA,100,1.6,"BOSS",0.493710441453287,NA,-34.1266,114.784,"20210311","10:08:31","South-west","BOSS139",74,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","61",0,0,16,0,1,7,0,7,53,0,22,0,76,0,23,0,NA,100,1.67605633802817,"BOSS",0.580015957596339,NA,-34.1305,114.783,"20210311","10:18:51","South-west","BOSS140",80.9,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","21",0,0,26,0,0,0,6,0,67,0,35,0,73,0,6,0,NA,100,2.59090909090909,"BOSS",0.495433694306862,NA,-34.1285,114.797,"20210311","10:31:29","South-west","BOSS141",62.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","58",0,0,32,0,0,5,11,0,69,0,21,0,79,0,10,0,NA,100,1.97183098591549,"BOSS",0.166633128751715,NA,-34.1219,114.794,"20210311","10:43:21","South-west","BOSS142",62.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","87",0,0,26,0,0,0,19,0,75,0,30,0,77,0,2,0,NA,100,2.09090909090909,"BOSS",0.547083813780575,NA,-34.1259,114.805,"20210311","10:54:39","South-west","BOSS143",59.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","132",0,0,9,0,0,0,2,0,15,0,4,0,75,0,60,0,NA,100,1.4375,"BOSS",1.34370962471642,NA,-34.1162,114.808,"20210311","11:07:21","South-west","BOSS144",54.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","9",0,0,16,0,0,0,36,0,76,12,12,0,76,0,0,0,NA,100,2.6865671641791,"BOSS",0.556203451545865,NA,-34.1175,114.813,"20210311","11:17:35","South-west","BOSS145",51.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","111",0,0,15,0,0,0,55,0,74,3,1,0,79,0,5,0,NA,100,2.42253521126761,"BOSS",0.668943128716291,NA,-34.1035,114.812,"20210311","11:31:22","South-west","BOSS146",49.9,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","142",0,0,0,0,0,0,55,0,71,14,2,0,73,0,2,0,NA,100,2.515625,"BOSS",0.503706499953334,NA,-34.0971,114.814,"20210311","11:43:30","South-west","BOSS147",49.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","66",0,0,12,0,0,0,59,0,72,0,1,0,78,0,6,0,NA,100,2.4,"BOSS",0.580947501931113,NA,-34.0855,114.807,"20210311","11:56:02","South-west","BOSS148",51,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","34",0,0,4,0,0,0,40,0,44,0,0,0,79,0,35,0,NA,100,1.89230769230769,"BOSS",0.73150266837938,NA,-34.0829,114.798,"20210311","12:07:52","South-west","BOSS149",56.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","19",0,0,2,0,0,0,61,0,79,11,5,0,80,0,1,0,NA,100,2.875,"BOSS",0.333333333333333,NA,-34.0802,114.806,"20210311","12:18:47","South-west","BOSS150",50.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","75",0,0,16,0,0,0,51,0,70,1,2,0,71,0,1,0,NA,100,2.40322580645161,"BOSS",0.556914138814624,NA,-34.0836,114.816,"20210311","12:30:45","South-west","BOSS151",49.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","51",0,0,4,0,0,0,46,0,78,27,1,0,80,0,2,0,NA,100,2.70967741935484,"BOSS",0.457616661617508,NA,-34.0709,114.814,"20210311","12:43:40","South-west","BOSS152",49.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","31",0,0,18,0,0,0,34,0,74,18,4,0,78,0,4,0,NA,100,2.2,"BOSS",0.95524865872714,NA,-34.061,114.806,"20210311","12:55:47","South-west","BOSS153",50.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","13",0,0,13,0,0,0,57,0,73,2,1,0,78,0,5,0,NA,100,2.81428571428571,"BOSS",0.391683736027325,NA,-34.051,114.813,"20210311","13:07:27","South-west","BOSS154",49.6,"Yes","No","National Park Zone",NA,"No-take"
